            387	       -91.5527	        19.6641	            336	190304-10:39
            708	       -92.0614	        11.9824	            336	190304-10:39
             63	       -91.5527	        13.8789	            338	190304-10:39
            459	        311.279	        4.81055	            338	190304-10:39
            708	       -92.0614	        9.60728	            338	190304-10:39
             63	        312.042	        10.0074	           1700	190304-12:16
            486	       -230.408	        3.83754	           1700	190304-12:16
          688.5	       -80.8716	        7.42925	           1700	190304-12:16
             63	       -191.498	        10.5881	           1702	190304-12:16
        123.429	        311.606	        17.3155	           1702	190304-12:16
            342	         690.46	        3.86527	           1702	190304-12:16
            711	        706.482	        12.0737	           1702	190304-12:16
            117	        312.042	        12.1999	           1706	190304-12:16
            189	         63.324	        2.48866	           1706	190304-12:16
          104.4	        311.584	        4.01007	           1708	190304-12:16
        120.462	        311.749	        15.2526	           1714	190304-12:16
            459	        -433.35	        2.65432	           1714	190304-12:16
          202.5	       -312.042	        10.1282	           1716	190304-12:16
        133.714	        312.042	        19.4669	           1716	190304-12:16
            315	       -691.223	        3.44527	           1716	190304-12:16
            369	        691.223	        3.96005	           1716	190304-12:16
            477	        312.042	        8.82988	           1716	190304-12:16
            702	         573.73	        6.76961	           1716	190304-12:16
            711	        -573.73	        5.69763	           1716	190304-12:16
            603	        189.972	        3.87368	           1718	190304-12:16
            117	        312.042	        19.4783	           1720	190304-12:16
            261	       -421.906	         1.6488	           1720	190304-12:16
             99	       -476.074	         8.4868	           1722	190304-12:16
            162	        312.042	        18.4119	           1722	190304-12:16
            387	       -655.365	        1.81168	           1722	190304-12:16
            513	        312.042	        13.7096	           1722	190304-12:16
            126	       -167.084	        2.08777	           1724	190304-12:16
        632.571	         490.08	        4.00091	           1724	190304-12:16
            405	       -162.506	       0.832834	           1726	190304-12:16
            126	       -601.959	        17.5814	           1728	190304-12:16
             99	       -396.729	        18.4361	           1728	190304-12:16
          140.4	       -312.042	        15.7349	           1728	190304-12:16
          139.5	        311.852	        16.9816	           1728	190304-12:16
          104.4	        311.737	        9.03652	           1730	190304-12:16
            630	        776.672	        6.92245	           1730	190304-12:16
             81	        447.083	        9.51658	           1732	190304-12:16
          139.5	        311.852	        14.2599	           1732	190304-12:16
            234	       -312.042	        4.29609	           1732	190304-12:16
            396	       -392.151	         6.5727	           1732	190304-12:16
            126	        312.042	        18.1596	           1734	190304-12:16
            189	        312.042	        19.6313	           1736	190304-12:16
            450	        700.378	        3.53859	           1736	190304-12:16
        163.286	        311.715	        9.93352	           1738	190304-12:16
            261	        333.405	        5.06068	           1738	190304-12:16
            297	         542.45	        4.05603	           1738	190304-12:16
            495	         542.45	        7.39484	           1738	190304-12:16
            180	        312.042	          18.26	           1740	190304-12:16
            225	       -312.042	        5.43818	           1740	190304-12:16
            450	        312.042	        16.5006	           1740	190304-12:16
            135	        311.661	        18.7893	           1742	190304-12:16
            153	       -312.042	        7.15702	           1742	190304-12:16
            266	       -492.435	        1.14326	           1742	190304-12:16
            414	        312.042	        14.9541	           1742	190304-12:16
            387	       -312.042	         3.7241	           1742	190304-12:16
            648	        556.946	        4.31645	           1742	190304-12:16
            693	       -556.946	        4.23147	           1742	190304-12:16
            576	       -576.019	        19.0287	           1744	190304-12:16
            675	        557.709	         11.477	           1744	190304-12:16
            702	       -557.709	         11.634	           1744	190304-12:16
            297	        609.589	        7.36109	           1746	190304-12:16
            702	       -160.217	        14.0989	           1746	190304-12:16
            702	         342.56	         6.5188	           1746	190304-12:16
            153	       -424.957	        2.76771	           1748	190304-12:16
             99	        312.042	        15.3936	           1750	190304-12:16
            171	       -512.695	        1.77144	           1752	190304-12:16
            243	       -399.017	       0.780446	           1752	190304-12:16
            408	        385.284	        7.23242	           1752	190304-12:16
            648	       -498.962	        4.78696	           1752	190304-12:16
            117	        312.042	        16.5167	           1754	190304-12:16
            495	        700.378	        4.12354	           1754	190304-12:16
             84	         438.69	        16.6705	           1756	190304-12:16
            135	        312.042	        16.1706	           1756	190304-12:16
            225	        138.855	       0.974139	           1756	190304-12:16
            423	        138.855	        3.03341	           1756	190304-12:16
          145.8	        311.737	        15.7298	           1758	190304-12:16
            468	        312.042	        9.55401	           1758	190304-12:16
            216	        144.958	        1.69404	           1760	190304-12:16
            297	       -159.454	         1.7378	           1760	190304-12:16
            315	        371.552	        3.30958	           1760	190304-12:16
            495	       -268.555	        3.92301	           1760	190304-12:16
            495	       -73.2422	        3.43586	           1760	190304-12:16
            603	        749.207	        5.29949	           1760	190304-12:16
             81	        637.817	        7.97809	           1762	190304-12:16
            126	        311.915	        18.5268	           1762	190304-12:16
            369	       -646.973	        10.8761	           1762	190304-12:16
            243	       -83.1604	        2.44792	           1762	190304-12:16
            360	        535.583	        4.57429	           1762	190304-12:16
            423	        646.973	        9.63864	           1762	190304-12:16
            549	       -646.973	        14.0809	           1762	190304-12:16
            711	        273.895	        7.95332	           1762	190304-12:16
             99	       -312.042	        15.0637	           1764	190304-12:16
            135	        312.042	         19.952	           1764	190304-12:16
            153	       -666.046	        2.17644	           1764	190304-12:16
            441	        312.042	        17.0884	           1764	190304-12:16
             99	       -682.068	        2.32797	           1770	190304-12:16
             99	        312.042	        19.1594	           1770	190304-12:16
         204.75	        682.068	        5.81883	           1770	190304-12:16
            558	        311.279	        11.0908	           1770	190304-12:16
            684	       -618.744	        13.1411	           1770	190304-12:16
            702	        618.744	        14.6367	           1770	190304-12:16
            117	       -312.042	        8.72433	           1772	190304-12:16
            117	         155.64	        1.78063	           1772	190304-12:16
            126	        312.042	        19.5718	           1772	190304-12:16
            261	        223.541	         1.3321	           1774	190304-12:16
            405	       -759.125	        1.92662	           1774	190304-12:16
        156.857	        488.281	         7.2464	           1776	190304-12:16
            207	       -175.476	        1.14397	           1776	190304-12:16
            207	       -564.575	       0.613824	           1778	190304-12:16
            297	       -643.921	        2.91017	           1778	190304-12:16
            567	        337.982	        2.74528	           1780	190304-12:16
            666	       -135.803	        4.42291	           1780	190304-12:16
            126	        312.042	        12.2352	           1782	190304-12:16
            567	       -241.852	        5.68677	           1782	190304-12:16
          104.4	        311.737	        17.9487	           1784	190304-12:16
            153	       -269.318	        2.14986	           1784	190304-12:16
            182	       -312.042	        13.1407	           1786	190304-12:16
            402	        774.384	        2.63384	           1786	190304-12:16
            168	        311.788	        19.6088	           1788	190304-12:16
            243	       -311.279	        4.52487	           1788	190304-12:16
            369	        114.441	        2.20965	           1788	190304-12:16
            630	        370.789	        11.4641	           1788	190304-12:16
            684	       -244.141	        4.59687	           1790	190304-12:16
            693	        380.707	        6.63018	           1790	190304-12:16
             72	        335.693	        7.31864	           1792	190304-12:16
            108	        312.042	        18.7933	           1792	190304-12:16
            117	        139.999	        1.14025	           1792	190304-12:16
            153	        78.5828	        1.90168	           1792	190304-12:16
            693	       -242.615	        6.15057	           1794	190304-12:16
            126	        311.661	        19.2843	           1796	190304-12:16
            180	        511.169	       0.865066	           1796	190304-12:16
            396	       -519.562	        7.46967	           1796	190304-12:16
            135	        312.042	         9.6704	           1800	190304-12:16
             63	        -677.49	        5.57969	           1804	190304-12:16
            144	        312.042	        13.7898	           1804	190304-12:16
            198	       -134.277	        1.86564	           1804	190304-12:16
            306	        654.602	        2.19427	           1804	190304-12:16
            342	       -437.927	        4.17756	           1806	190304-12:16
            594	        312.042	        15.3875	           1806	190304-12:16
             72	       -234.222	        12.3979	           1808	190304-12:16
        139.091	        311.695	        10.0641	           1808	190304-12:16
            459	       -491.333	        6.47339	           1808	190304-12:16
             60	        741.323	        10.3005	           1810	190304-12:16
            117	        312.042	        14.4643	           1810	190304-12:16
            126	        312.042	        7.67798	           1812	190304-12:16
            315	        230.408	        1.52023	           1812	190304-12:16
            108	        312.042	        12.9564	           1814	190304-12:16
            576	        197.601	        4.20821	           1814	190304-12:16
            162	        312.042	        16.7867	           1816	190304-12:16
            351	        682.831	        3.23508	           1816	190304-12:16
            387	       -311.279	        4.27268	           1816	190304-12:16
            450	        311.279	        7.86256	           1816	190304-12:16
            567	       -531.769	        7.41321	           1816	190304-12:16
            135	        312.042	        19.4873	           1818	190304-12:16
            441	        608.826	        3.47835	           1818	190304-12:16
            468	        423.431	          4.591	           1818	190304-12:16
            135	        312.042	        9.83129	           1820	190304-12:16
            621	        453.186	        13.2611	           1820	190304-12:16
            666	       -453.186	        11.4883	           1820	190304-12:16
             99	        214.386	        4.47482	           1822	190304-12:16
            141	        311.915	        15.0597	           1822	190304-12:16
            549	       -528.717	        5.83936	           1822	190304-12:16
            126	        312.042	        16.0656	           1824	190304-12:16
            414	        263.977	        2.12132	           1824	190304-12:16
            675	       -251.007	        4.10497	           1824	190304-12:16
            171	       -312.042	        4.28785	           1826	190304-12:16
            153	        312.042	        13.4456	           1826	190304-12:16
            297	        468.445	        4.04787	           1826	190304-12:16
            558	        312.042	        12.8004	           1826	190304-12:16
        164.571	        312.042	        18.2404	           1828	190304-12:16
            153	        759.125	        4.16852	           1828	190304-12:16
            207	       -312.042	        7.91161	           1828	190304-12:16
            414	        527.191	        6.86443	           1828	190304-12:16
            135	        312.042	        12.8992	           1830	190304-12:16
            117	        312.042	        8.90188	           1832	190304-12:16
            414	       -739.288	        3.84582	           1832	190304-12:16
            153	        312.042	        16.4543	           1834	190304-12:16
        492.429	        311.715	        14.0639	           1834	190304-12:16
            117	        312.042	        7.50502	           1836	190304-12:16
            324	        732.422	        3.83348	           1836	190304-12:16
            477	        312.042	        15.1799	           1836	190304-12:16
            117	        312.042	        15.5714	           1838	190304-12:16
            126	        312.042	        19.0415	           1840	190304-12:16
            153	        312.042	        14.0731	           1842	190304-12:16
            468	        312.042	        15.8212	           1842	190304-12:16
            117	        312.042	        14.0966	           1846	190304-12:16
             63	       -453.186	        16.4669	           1848	190304-12:16
            162	        312.042	        13.9632	           1848	190304-12:16
            396	       -705.719	        3.80371	           1848	190304-12:16
            135	        312.042	        13.1727	           1852	190304-12:16
            225	       -312.042	        4.66917	           1852	190304-12:16
            450	        312.042	        10.7171	           1852	190304-12:16
            117	        311.661	        13.8782	           1854	190304-12:16
            441	        311.279	        12.0875	           1854	190304-12:16
        138.462	         311.69	        18.9249	           1856	190304-12:16
            243	       -721.741	        3.34123	           1856	190304-12:16
             99	       -311.279	        9.86411	           1858	190304-12:16
         119.25	        311.756	        17.8706	           1858	190304-12:16
            126	        312.042	        17.9827	           1860	190304-12:16
