3.00000000000000000000e+01	 1.094e+05	 0.000e+00	-2.336e+05	 0.000e+00	-7.202e+04	 0.000e+00	 1.309e+05	 0.000e+00	-1.403e+05	 0.000e+00	 2.446e+05	 0.000e+00
6.00000000000000000000e+01	 1.160e+05	 0.000e+00	-2.332e+05	 0.000e+00	-7.787e+04	 0.000e+00	 1.341e+05	 0.000e+00	-1.444e+05	 0.000e+00	 2.395e+05	 0.000e+00
9.00000000000000000000e+01	 1.242e+05	 0.000e+00	-2.346e+05	 0.000e+00	-8.538e+04	 0.000e+00	 1.386e+05	 0.000e+00	-1.499e+05	 0.000e+00	 2.356e+05	 0.000e+00
1.20000000000000000000e+02	 1.308e+05	 0.000e+00	-2.334e+05	 0.000e+00	-9.164e+04	 0.000e+00	 1.412e+05	 0.000e+00	-1.533e+05	 0.000e+00	 2.295e+05	 0.000e+00
1.50000000000000000000e+02	 1.394e+05	 0.000e+00	-2.337e+05	 0.000e+00	-1.000e+05	 0.000e+00	 1.453e+05	 0.000e+00	-1.582e+05	 0.000e+00	 2.242e+05	 0.000e+00
1.80000000000000000000e+02	 1.467e+05	 0.000e+00	-2.326e+05	 0.000e+00	-1.074e+05	 0.000e+00	 1.481e+05	 0.000e+00	-1.616e+05	 0.000e+00	 2.181e+05	 0.000e+00
2.10000000000000000000e+02	 1.539e+05	 0.000e+00	-2.314e+05	 0.000e+00	-1.149e+05	 0.000e+00	 1.507e+05	 0.000e+00	-1.647e+05	 0.000e+00	 2.121e+05	 0.000e+00
2.40000000000000000000e+02	 1.614e+05	 0.000e+00	-2.307e+05	 0.000e+00	-1.228e+05	 0.000e+00	 1.535e+05	 0.000e+00	-1.678e+05	 0.000e+00	 2.067e+05	 0.000e+00
2.70000000000000000000e+02	 1.702e+05	 0.000e+00	-2.313e+05	 0.000e+00	-1.322e+05	 0.000e+00	 1.573e+05	 0.000e+00	-1.719e+05	 0.000e+00	 2.022e+05	 0.000e+00
3.00000000000000000000e+02	 1.784e+05	 0.000e+00	-2.309e+05	 0.000e+00	-1.413e+05	 0.000e+00	 1.603e+05	 0.000e+00	-1.751e+05	 0.000e+00	 1.969e+05	 0.000e+00
3.30000000000000000000e+02	 1.839e+05	 0.000e+00	-2.280e+05	 0.000e+00	-1.479e+05	 0.000e+00	 1.611e+05	 0.000e+00	-1.757e+05	 0.000e+00	 1.902e+05	 0.000e+00
3.60000000000000000000e+02	 1.912e+05	 0.000e+00	-2.261e+05	 0.000e+00	-1.565e+05	 0.000e+00	 1.629e+05	 0.000e+00	-1.774e+05	 0.000e+00	 1.840e+05	 0.000e+00
3.90000000000000000000e+02	 1.968e+05	 0.000e+00	-2.229e+05	 0.000e+00	-1.636e+05	 0.000e+00	 1.634e+05	 0.000e+00	-1.775e+05	 0.000e+00	 1.771e+05	 0.000e+00
4.20000000000000000000e+02	 2.045e+05	 0.000e+00	-2.219e+05	 0.000e+00	-1.729e+05	 0.000e+00	 1.656e+05	 0.000e+00	-1.793e+05	 0.000e+00	 1.719e+05	 0.000e+00
4.50000000000000000000e+02	 2.113e+05	 0.000e+00	-2.194e+05	 0.000e+00	-1.816e+05	 0.000e+00	 1.666e+05	 0.000e+00	-1.798e+05	 0.000e+00	 1.655e+05	 0.000e+00
4.80000000000000000000e+02	 2.177e+05	 0.000e+00	-2.168e+05	 0.000e+00	-1.901e+05	 0.000e+00	 1.674e+05	 0.000e+00	-1.799e+05	 0.000e+00	 1.593e+05	 0.000e+00
5.10000000000000000000e+02	 2.251e+05	 0.000e+00	-2.147e+05	 0.000e+00	-1.998e+05	 0.000e+00	 1.686e+05	 0.000e+00	-1.804e+05	 0.000e+00	 1.534e+05	 0.000e+00
5.40000000000000000000e+02	 2.308e+05	 0.000e+00	-2.114e+05	 0.000e+00	-2.079e+05	 0.000e+00	 1.686e+05	 0.000e+00	-1.795e+05	 0.000e+00	 1.471e+05	 0.000e+00
5.70000000000000000000e+02	 2.376e+05	 0.000e+00	-2.096e+05	 0.000e+00	-2.172e+05	 0.000e+00	 1.696e+05	 0.000e+00	-1.795e+05	 0.000e+00	 1.419e+05	 0.000e+00
6.00000000000000000000e+02	 2.389e+05	 0.000e+00	-2.034e+05	 0.000e+00	-2.208e+05	 0.000e+00	 1.668e+05	 0.000e+00	-1.756e+05	 0.000e+00	 1.345e+05	 0.000e+00
6.30000000000000000000e+02	 2.408e+05	 0.000e+00	-1.972e+05	 0.000e+00	-2.254e+05	 0.000e+00	 1.641e+05	 0.000e+00	-1.716e+05	 0.000e+00	 1.269e+05	 0.000e+00
6.60000000000000000000e+02	 2.448e+05	 0.000e+00	-1.931e+05	 0.000e+00	-2.322e+05	 0.000e+00	 1.629e+05	 0.000e+00	-1.692e+05	 0.000e+00	 1.208e+05	 0.000e+00
6.90000000000000000000e+02	 2.492e+05	 0.000e+00	-1.892e+05	 0.000e+00	-2.396e+05	 0.000e+00	 1.619e+05	 0.000e+00	-1.668e+05	 0.000e+00	 1.149e+05	 0.000e+00
7.20000000000000000000e+02	 2.509e+05	 0.000e+00	-1.838e+05	 0.000e+00	-2.441e+05	 0.000e+00	 1.593e+05	 0.000e+00	-1.628e+05	 0.000e+00	 1.085e+05	 0.000e+00
7.50000000000000000000e+02	 2.585e+05	 0.000e+00	-1.822e+05	 0.000e+00	-2.553e+05	 0.000e+00	 1.600e+05	 0.000e+00	-1.619e+05	 0.000e+00	 1.039e+05	 0.000e+00
7.80000000000000000000e+02	 2.647e+05	 0.000e+00	-1.797e+05	 0.000e+00	-2.651e+05	 0.000e+00	 1.599e+05	 0.000e+00	-1.601e+05	 0.000e+00	 9.901e+04	 0.000e+00
8.10000000000000000000e+02	 2.704e+05	 0.000e+00	-1.768e+05	 0.000e+00	-2.745e+05	 0.000e+00	 1.593e+05	 0.000e+00	-1.577e+05	 0.000e+00	 9.408e+04	 0.000e+00
8.40000000000000000000e+02	 2.775e+05	 0.000e+00	-1.743e+05	 0.000e+00	-2.859e+05	 0.000e+00	 1.591e+05	 0.000e+00	-1.554e+05	 0.000e+00	 8.913e+04	 0.000e+00
8.70000000000000000000e+02	 2.792e+05	 0.000e+00	-1.686e+05	 0.000e+00	-2.915e+05	 0.000e+00	 1.559e+05	 0.000e+00	-1.502e+05	 0.000e+00	 8.303e+04	 0.000e+00
9.00000000000000000000e+02	 2.872e+05	 0.000e+00	-1.662e+05	 0.000e+00	-3.046e+05	 0.000e+00	 1.556e+05	 0.000e+00	-1.474e+05	 0.000e+00	 7.808e+04	 0.000e+00
9.30000000000000000000e+02	 2.913e+05	 0.000e+00	-1.622e+05	 0.000e+00	-3.131e+05	 0.000e+00	 1.537e+05	 0.000e+00	-1.432e+05	 0.000e+00	 7.304e+04	 0.000e+00
9.60000000000000000000e+02	 2.963e+05	 0.000e+00	-1.581e+05	 0.000e+00	-3.231e+05	 0.000e+00	 1.517e+05	 0.000e+00	-1.385e+05	 0.000e+00	 6.780e+04	 0.000e+00
9.90000000000000000000e+02	 3.013e+05	 0.000e+00	-1.544e+05	 0.000e+00	-3.331e+05	 0.000e+00	 1.498e+05	 0.000e+00	-1.340e+05	 0.000e+00	 6.301e+04	 0.000e+00
1.02000000000000000000e+03	 3.051e+05	 0.000e+00	-1.506e+05	 0.000e+00	-3.415e+05	 0.000e+00	 1.476e+05	 0.000e+00	-1.293e+05	 0.000e+00	 5.859e+04	 0.000e+00
1.05000000000000000000e+03	 3.102e+05	 0.000e+00	-1.465e+05	 0.000e+00	-3.523e+05	 0.000e+00	 1.452e+05	 0.000e+00	-1.238e+05	 0.000e+00	 5.372e+04	 0.000e+00
