1.11000000000000000000e+03	 3.996e+03	 3.688e+03	-1.240e+04
1.14000000000000000000e+03	 4.195e+03	 3.526e+03	-1.241e+04
1.17000000000000000000e+03	 4.401e+03	 3.276e+03	-1.249e+04
1.20000000000000000000e+03	 4.565e+03	 3.045e+03	-1.255e+04
1.23000000000000000000e+03	 4.772e+03	 2.864e+03	-1.264e+04
1.26000000000000000000e+03	 4.925e+03	 2.600e+03	-1.264e+04
1.29000000000000000000e+03	 5.119e+03	 2.388e+03	-1.266e+04
1.32000000000000000000e+03	 5.293e+03	 2.218e+03	-1.268e+04
1.35000000000000000000e+03	 5.458e+03	 2.004e+03	-1.275e+04
1.38000000000000000000e+03	 5.654e+03	 1.780e+03	-1.277e+04
1.41000000000000000000e+03	 5.792e+03	 1.583e+03	-1.279e+04
1.44000000000000000000e+03	 5.997e+03	 1.339e+03	-1.279e+04
1.47000000000000000000e+03	 6.135e+03	 1.119e+03	-1.277e+04
1.50000000000000000000e+03	 6.271e+03	 9.308e+02	-1.279e+04
1.53000000000000000000e+03	 6.413e+03	 7.119e+02	-1.280e+04
1.56000000000000000000e+03	 6.572e+03	 4.722e+02	-1.279e+04
1.59000000000000000000e+03	 6.733e+03	 3.166e+02	-1.279e+04
1.62000000000000000000e+03	 6.865e+03	 8.428e+01	-1.276e+04
1.65000000000000000000e+03	 7.004e+03	-9.787e+01	-1.277e+04
1.68000000000000000000e+03	 7.130e+03	-2.890e+02	-1.274e+04
1.71000000000000000000e+03	 7.284e+03	-5.050e+02	-1.274e+04
1.74000000000000000000e+03	 7.372e+03	-6.929e+02	-1.267e+04
1.77000000000000000000e+03	 7.491e+03	-8.402e+02	-1.262e+04
1.80000000000000000000e+03	 7.631e+03	-1.059e+03	-1.262e+04
1.83000000000000000000e+03	 7.705e+03	-1.253e+03	-1.253e+04
1.86000000000000000000e+03	 7.817e+03	-1.414e+03	-1.250e+04
1.89000000000000000000e+03	 7.929e+03	-1.590e+03	-1.247e+04
1.92000000000000000000e+03	 8.020e+03	-1.773e+03	-1.245e+04
1.95000000000000000000e+03	 8.099e+03	-1.924e+03	-1.232e+04
1.98000000000000000000e+03	 8.206e+03	-2.138e+03	-1.233e+04
2.01000000000000000000e+03	 8.261e+03	-2.266e+03	-1.228e+04
2.04000000000000000000e+03	 8.386e+03	-2.424e+03	-1.218e+04
2.07000000000000000000e+03	 8.458e+03	-2.571e+03	-1.216e+04
2.10000000000000000000e+03	 8.505e+03	-2.693e+03	-1.211e+04
2.13000000000000000000e+03	 8.600e+03	-2.854e+03	-1.204e+04
2.16000000000000000000e+03	 8.675e+03	-3.036e+03	-1.195e+04
2.19000000000000000000e+03	 8.716e+03	-3.169e+03	-1.188e+04
2.22000000000000000000e+03	 8.768e+03	-3.295e+03	-1.186e+04
2.25000000000000000000e+03	 8.849e+03	-3.448e+03	-1.175e+04
2.28000000000000000000e+03	 8.919e+03	-3.574e+03	-1.172e+04
2.31000000000000000000e+03	 9.001e+03	-3.692e+03	-1.163e+04
2.34000000000000000000e+03	 9.016e+03	-3.815e+03	-1.161e+04
2.37000000000000000000e+03	 9.069e+03	-3.920e+03	-1.155e+04
2.40000000000000000000e+03	 9.141e+03	-4.032e+03	-1.142e+04
2.43000000000000000000e+03	 9.195e+03	-4.154e+03	-1.138e+04
2.46000000000000000000e+03	 9.190e+03	-4.249e+03	-1.127e+04
2.49000000000000000000e+03	 9.274e+03	-4.341e+03	-1.117e+04
2.52000000000000000000e+03	 9.306e+03	-4.478e+03	-1.119e+04
2.55000000000000000000e+03	 9.294e+03	-4.593e+03	-1.108e+04
2.58000000000000000000e+03	 9.381e+03	-4.717e+03	-1.099e+04
2.61000000000000000000e+03	 9.446e+03	-4.800e+03	-1.098e+04
2.64000000000000000000e+03	 9.429e+03	-4.884e+03	-1.087e+04
2.67000000000000000000e+03	 9.450e+03	-4.973e+03	-1.078e+04
2.70000000000000000000e+03	 9.478e+03	-5.064e+03	-1.074e+04
2.73000000000000000000e+03	 9.500e+03	-5.155e+03	-1.066e+04
2.76000000000000000000e+03	 9.562e+03	-5.264e+03	-1.061e+04
2.79000000000000000000e+03	 9.565e+03	-5.326e+03	-1.050e+04
2.82000000000000000000e+03	 9.579e+03	-5.386e+03	-1.046e+04
2.85000000000000000000e+03	 9.566e+03	-5.496e+03	-1.042e+04
2.88000000000000000000e+03	 9.604e+03	-5.554e+03	-1.033e+04
2.91000000000000000000e+03	 9.628e+03	-5.654e+03	-1.025e+04
2.94000000000000000000e+03	 9.629e+03	-5.710e+03	-1.024e+04
2.97000000000000000000e+03	 9.647e+03	-5.766e+03	-1.013e+04
3.00000000000000000000e+03	 9.679e+03	-5.887e+03	-1.006e+04
3.03000000000000000000e+03	 9.673e+03	-5.941e+03	-1.003e+04
3.06000000000000000000e+03	 9.673e+03	-6.030e+03	-9.947e+03
3.09000000000000000000e+03	 9.711e+03	-6.076e+03	-9.914e+03
3.12000000000000000000e+03	 9.747e+03	-6.156e+03	-9.829e+03
3.15000000000000000000e+03	 9.736e+03	-6.208e+03	-9.726e+03
3.18000000000000000000e+03	 9.711e+03	-6.262e+03	-9.702e+03
3.21000000000000000000e+03	 9.714e+03	-6.319e+03	-9.616e+03
3.24000000000000000000e+03	 9.754e+03	-6.400e+03	-9.557e+03
3.27000000000000000000e+03	 9.769e+03	-6.445e+03	-9.523e+03
3.30000000000000000000e+03	 9.754e+03	-6.507e+03	-9.476e+03
3.33000000000000000000e+03	 9.790e+03	-6.563e+03	-9.395e+03
3.36000000000000000000e+03	 9.797e+03	-6.615e+03	-9.323e+03
3.39000000000000000000e+03	 9.803e+03	-6.677e+03	-9.244e+03
3.42000000000000000000e+03	 9.784e+03	-6.693e+03	-9.231e+03
3.45000000000000000000e+03	 9.797e+03	-6.802e+03	-9.171e+03
3.48000000000000000000e+03	 9.784e+03	-6.789e+03	-9.128e+03
3.51000000000000000000e+03	 9.816e+03	-6.893e+03	-9.021e+03
3.54000000000000000000e+03	 9.800e+03	-6.895e+03	-9.047e+03
3.57000000000000000000e+03	 9.833e+03	-6.946e+03	-8.977e+03
3.60000000000000000000e+03	 9.813e+03	-7.006e+03	-8.901e+03
