3.00000000000000000000e+01	 1.440e+08
6.00000000000000000000e+01	 1.463e+08
9.00000000000000000000e+01	 1.506e+08
1.20000000000000000000e+02	 1.483e+08
1.50000000000000000000e+02	 1.487e+08
1.80000000000000000000e+02	 1.463e+08
2.10000000000000000000e+02	 1.449e+08
2.40000000000000000000e+02	 1.446e+08
2.70000000000000000000e+02	 1.461e+08
3.00000000000000000000e+02	 1.465e+08
3.30000000000000000000e+02	 1.441e+08
3.60000000000000000000e+02	 1.448e+08
3.90000000000000000000e+02	 1.435e+08
4.20000000000000000000e+02	 1.451e+08
4.50000000000000000000e+02	 1.450e+08
4.80000000000000000000e+02	 1.448e+08
5.10000000000000000000e+02	 1.457e+08
5.40000000000000000000e+02	 1.448e+08
5.70000000000000000000e+02	 1.456e+08
6.00000000000000000000e+02	 1.415e+08
6.30000000000000000000e+02	 1.399e+08
6.60000000000000000000e+02	 1.405e+08
6.90000000000000000000e+02	 1.409e+08
7.20000000000000000000e+02	 1.390e+08
7.50000000000000000000e+02	 1.425e+08
7.80000000000000000000e+02	 1.434e+08
8.10000000000000000000e+02	 1.438e+08
8.40000000000000000000e+02	 1.456e+08
8.70000000000000000000e+02	 1.427e+08
9.00000000000000000000e+02	 1.463e+08
9.30000000000000000000e+02	 1.452e+08
9.60000000000000000000e+02	 1.458e+08
9.90000000000000000000e+02	 1.462e+08
1.02000000000000000000e+03	 1.457e+08
1.05000000000000000000e+03	 1.471e+08
1.08000000000000000000e+03	 1.498e+08
1.11000000000000000000e+03	 1.492e+08
1.14000000000000000000e+03	 1.481e+08
1.17000000000000000000e+03	 1.447e+08
1.20000000000000000000e+03	 1.450e+08
1.23000000000000000000e+03	 1.465e+08
1.26000000000000000000e+03	 1.442e+08
1.29000000000000000000e+03	 1.458e+08
1.32000000000000000000e+03	 1.453e+08
1.35000000000000000000e+03	 1.420e+08
1.38000000000000000000e+03	 1.406e+08
1.41000000000000000000e+03	 1.393e+08
1.44000000000000000000e+03	 1.380e+08
1.47000000000000000000e+03	 1.372e+08
1.50000000000000000000e+03	 1.368e+08
1.53000000000000000000e+03	 1.354e+08
1.56000000000000000000e+03	 1.350e+08
1.59000000000000000000e+03	 1.356e+08
1.62000000000000000000e+03	 1.329e+08
1.65000000000000000000e+03	 1.325e+08
1.68000000000000000000e+03	 1.311e+08
1.71000000000000000000e+03	 1.299e+08
1.74000000000000000000e+03	 1.292e+08
1.77000000000000000000e+03	 1.288e+08
1.80000000000000000000e+03	 1.268e+08
1.83000000000000000000e+03	 1.263e+08
1.86000000000000000000e+03	 1.265e+08
1.89000000000000000000e+03	 1.256e+08
1.92000000000000000000e+03	 1.248e+08
1.95000000000000000000e+03	 1.247e+08
1.98000000000000000000e+03	 1.238e+08
2.01000000000000000000e+03	 1.246e+08
2.04000000000000000000e+03	 1.242e+08
2.07000000000000000000e+03	 1.230e+08
2.10000000000000000000e+03	 1.223e+08
2.13000000000000000000e+03	 1.216e+08
2.16000000000000000000e+03	 1.213e+08
2.19000000000000000000e+03	 1.218e+08
2.22000000000000000000e+03	 1.218e+08
2.25000000000000000000e+03	 1.218e+08
2.28000000000000000000e+03	 1.217e+08
2.31000000000000000000e+03	 1.216e+08
2.34000000000000000000e+03	 1.204e+08
2.37000000000000000000e+03	 1.208e+08
2.40000000000000000000e+03	 1.208e+08
2.43000000000000000000e+03	 1.193e+08
2.46000000000000000000e+03	 1.190e+08
2.49000000000000000000e+03	 1.178e+08
2.52000000000000000000e+03	 1.155e+08
2.55000000000000000000e+03	 1.164e+08
2.58000000000000000000e+03	 1.167e+08
2.61000000000000000000e+03	 1.167e+08
2.64000000000000000000e+03	 1.166e+08
2.67000000000000000000e+03	 1.156e+08
2.70000000000000000000e+03	 1.144e+08
2.73000000000000000000e+03	 1.140e+08
2.76000000000000000000e+03	 1.136e+08
2.79000000000000000000e+03	 1.140e+08
2.82000000000000000000e+03	 1.128e+08
2.85000000000000000000e+03	 1.118e+08
2.88000000000000000000e+03	 1.122e+08
2.91000000000000000000e+03	 1.116e+08
2.94000000000000000000e+03	 1.114e+08
2.97000000000000000000e+03	 1.116e+08
3.00000000000000000000e+03	 1.105e+08
3.03000000000000000000e+03	 1.108e+08
3.06000000000000000000e+03	 1.109e+08
3.09000000000000000000e+03	 1.112e+08
3.12000000000000000000e+03	 1.110e+08
3.15000000000000000000e+03	 1.111e+08
3.18000000000000000000e+03	 1.101e+08
3.21000000000000000000e+03	 1.096e+08
3.24000000000000000000e+03	 1.088e+08
3.27000000000000000000e+03	 1.087e+08
3.30000000000000000000e+03	 1.086e+08
3.33000000000000000000e+03	 1.087e+08
3.36000000000000000000e+03	 1.084e+08
3.39000000000000000000e+03	 1.080e+08
3.42000000000000000000e+03	 1.075e+08
3.45000000000000000000e+03	 1.067e+08
3.48000000000000000000e+03	 1.074e+08
3.51000000000000000000e+03	 1.066e+08
3.54000000000000000000e+03	 1.066e+08
3.57000000000000000000e+03	 1.063e+08
3.60000000000000000000e+03	 1.063e+08
