9.00000000000000000000e+02	 6.298e-08	 5.675e-04	 1.133e-07	 1.075e-03	 5.675e-04	 2.097e+01	 9.414e-04	 1.790e+01	 1.133e-07	 9.414e-04	 2.070e-07	 2.007e-03	 1.075e-03	 1.790e+01	 2.007e-03	 3.439e+01
9.30000000000000000000e+02	 5.942e-08	 5.269e-04	 1.113e-07	 1.050e-03	 5.269e-04	 2.021e+01	 9.049e-04	 1.751e+01	 1.113e-07	 9.049e-04	 2.122e-07	 2.042e-03	 1.050e-03	 1.751e+01	 2.042e-03	 3.494e+01
9.60000000000000000000e+02	 5.572e-08	 4.842e-04	 1.090e-07	 1.022e-03	 4.842e-04	 1.941e+01	 8.609e-04	 1.706e+01	 1.090e-07	 8.609e-04	 2.167e-07	 2.073e-03	 1.022e-03	 1.706e+01	 2.073e-03	 3.549e+01
9.90000000000000000000e+02	 5.217e-08	 4.465e-04	 1.064e-07	 9.929e-04	 4.465e-04	 1.868e+01	 8.216e-04	 1.663e+01	 1.064e-07	 8.216e-04	 2.210e-07	 2.100e-03	 9.929e-04	 1.663e+01	 2.100e-03	 3.597e+01
1.02000000000000000000e+03	 4.902e-08	 4.186e-04	 1.041e-07	 9.642e-04	 4.186e-04	 1.807e+01	 7.966e-04	 1.630e+01	 1.041e-07	 7.966e-04	 2.254e-07	 2.124e-03	 9.642e-04	 1.630e+01	 2.124e-03	 3.639e+01
1.05000000000000000000e+03	 4.559e-08	 3.829e-04	 1.011e-07	 9.318e-04	 3.829e-04	 1.734e+01	 7.531e-04	 1.581e+01	 1.011e-07	 7.531e-04	 2.286e-07	 2.143e-03	 9.318e-04	 1.581e+01	 2.143e-03	 3.683e+01
1.08000000000000000000e+03	 4.170e-08	 3.379e-04	 9.693e-08	 8.919e-04	 3.379e-04	 1.649e+01	 6.862e-04	 1.511e+01	 9.693e-08	 6.862e-04	 2.299e-07	 2.151e-03	 8.919e-04	 1.511e+01	 2.151e-03	 3.720e+01
1.11000000000000000000e+03	 3.811e-08	 3.003e-04	 9.290e-08	 8.532e-04	 3.003e-04	 1.577e+01	 6.284e-04	 1.448e+01	 9.290e-08	 6.284e-04	 2.313e-07	 2.159e-03	 8.532e-04	 1.448e+01	 2.159e-03	 3.757e+01
1.14000000000000000000e+03	 3.508e-08	 2.754e-04	 8.952e-08	 8.189e-04	 2.754e-04	 1.520e+01	 5.945e-04	 1.403e+01	 8.952e-08	 5.945e-04	 2.336e-07	 2.170e-03	 8.189e-04	 1.403e+01	 2.170e-03	 3.791e+01
1.17000000000000000000e+03	 3.275e-08	 2.627e-04	 8.719e-08	 7.929e-04	 2.627e-04	 1.478e+01	 5.857e-04	 1.378e+01	 8.719e-08	 5.857e-04	 2.377e-07	 2.194e-03	 7.929e-04	 1.378e+01	 2.194e-03	 3.833e+01
1.20000000000000000000e+03	 3.034e-08	 2.418e-04	 8.455e-08	 7.665e-04	 2.418e-04	 1.424e+01	 5.544e-04	 1.331e+01	 8.455e-08	 5.544e-04	 2.416e-07	 2.222e-03	 7.665e-04	 1.331e+01	 2.222e-03	 3.884e+01
1.23000000000000000000e+03	 2.781e-08	 2.156e-04	 8.139e-08	 7.366e-04	 2.156e-04	 1.364e+01	 5.063e-04	 1.270e+01	 8.139e-08	 5.063e-04	 2.446e-07	 2.246e-03	 7.366e-04	 1.270e+01	 2.246e-03	 3.932e+01
1.26000000000000000000e+03	 2.553e-08	 1.929e-04	 7.858e-08	 7.100e-04	 1.929e-04	 1.312e+01	 4.614e-04	 1.210e+01	 7.858e-08	 4.614e-04	 2.490e-07	 2.280e-03	 7.100e-04	 1.210e+01	 2.280e-03	 3.988e+01
1.29000000000000000000e+03	 2.319e-08	 1.682e-04	 7.535e-08	 6.800e-04	 1.682e-04	 1.257e+01	 4.069e-04	 1.140e+01	 7.535e-08	 4.069e-04	 2.526e-07	 2.309e-03	 6.800e-04	 1.140e+01	 2.309e-03	 4.038e+01
1.32000000000000000000e+03	 2.100e-08	 1.462e-04	 7.218e-08	 6.502e-04	 1.462e-04	 1.208e+01	 3.545e-04	 1.072e+01	 7.218e-08	 3.545e-04	 2.566e-07	 2.340e-03	 6.502e-04	 1.072e+01	 2.340e-03	 4.087e+01
1.35000000000000000000e+03	 1.925e-08	 1.334e-04	 6.986e-08	 6.272e-04	 1.334e-04	 1.171e+01	 3.257e-04	 1.022e+01	 6.986e-08	 3.257e-04	 2.630e-07	 2.388e-03	 6.272e-04	 1.022e+01	 2.388e-03	 4.147e+01
1.38000000000000000000e+03	 1.771e-08	 1.230e-04	 6.788e-08	 6.067e-04	 1.230e-04	 1.136e+01	 3.020e-04	 9.753e+00	 6.788e-08	 3.020e-04	 2.707e-07	 2.444e-03	 6.067e-04	 9.753e+00	 2.444e-03	 4.211e+01
1.41000000000000000000e+03	 1.624e-08	 1.108e-04	 6.589e-08	 5.861e-04	 1.108e-04	 1.101e+01	 2.673e-04	 9.175e+00	 6.589e-08	 2.673e-04	 2.792e-07	 2.508e-03	 5.861e-04	 9.175e+00	 2.508e-03	 4.281e+01
1.44000000000000000000e+03	 1.493e-08	 1.008e-04	 6.416e-08	 5.674e-04	 1.008e-04	 1.070e+01	 2.378e-04	 8.640e+00	 6.416e-08	 2.378e-04	 2.892e-07	 2.581e-03	 5.674e-04	 8.640e+00	 2.581e-03	 4.354e+01
1.47000000000000000000e+03	 1.358e-08	 8.738e-05	 6.209e-08	 5.459e-04	 8.738e-05	 1.039e+01	 1.879e-04	 7.923e+00	 6.209e-08	 1.879e-04	 2.996e-07	 2.655e-03	 5.459e-04	 7.923e+00	 2.655e-03	 4.428e+01
1.50000000000000000000e+03	 1.225e-08	 7.430e-05	 5.989e-08	 5.229e-04	 7.430e-05	 1.011e+01	 1.329e-04	 7.172e+00	 5.989e-08	 1.329e-04	 3.107e-07	 2.733e-03	 5.229e-04	 7.172e+00	 2.733e-03	 4.500e+01
1.53000000000000000000e+03	 1.109e-08	 6.524e-05	 5.795e-08	 5.021e-04	 6.524e-05	 9.885e+00	 9.045e-05	 6.535e+00	 5.795e-08	 9.045e-05	 3.236e-07	 2.821e-03	 5.021e-04	 6.535e+00	 2.821e-03	 4.578e+01
