1800	4.4638346e-10	1.9501045e-07	0.080963924	-0.99671703	-0.99671703	-0.080963924
1830	4.5513758e-10	2.030735e-07	0.070138749	-0.99753725	-0.99753724	-0.070138749
1860	4.6284051e-10	2.1097099e-07	0.059321583	-0.99823892	-0.99823892	-0.059321583
1890	4.7049465e-10	2.1960573e-07	0.048746366	-0.99881119	-0.99881119	-0.048746366
1920	4.7844844e-10	2.2880182e-07	0.038399635	-0.99926246	-0.99926246	-0.038399635
1950	4.8566245e-10	2.3827865e-07	0.028217451	-0.99960181	-0.9996018	-0.028217451
1980	4.935959e-10	2.4834855e-07	0.018281431	-0.99983288	-0.99983288	-0.018281431
2010	5.0004108e-10	2.5736966e-07	0.0081910553	-0.99996645	-0.99996645	-0.0081910556
2040	5.0544898e-10	2.6779419e-07	-0.0015509678	-0.9999988	-0.99999879	0.0015509674
2070	5.1239573e-10	2.7849438e-07	-0.011088488	-0.99993852	-0.99993852	0.011088487
2100	5.2048376e-10	2.9013629e-07	-0.020304315	-0.99979385	-0.99979384	0.020304314
2130	5.2928231e-10	3.0364669e-07	-0.028951515	-0.99958082	-0.99958081	0.028951514
2160	5.3847573e-10	3.1701222e-07	-0.037344612	-0.99930245	-0.99930244	0.037344611
2190	5.4738453e-10	3.2813066e-07	-0.045939654	-0.99894422	-0.99894421	0.045939653
2220	5.5558626e-10	3.3893317e-07	-0.054540493	-0.99851156	-0.99851155	0.054540492
2250	5.6214184e-10	3.5091672e-07	-0.062889298	-0.99802051	-0.9980205	0.062889297
2280	5.6873346e-10	3.6184186e-07	-0.071253993	-0.9974582	-0.9974582	0.071253992
2310	5.750465e-10	3.7315068e-07	-0.079465004	-0.99683766	-0.99683765	0.079465003
2340	5.8359723e-10	3.8506606e-07	-0.087461946	-0.99616786	-0.99616786	0.087461945
2370	5.913345e-10	3.9817522e-07	-0.095126325	-0.99546521	-0.9954652	0.095126324
2400	5.9831801e-10	4.1234277e-07	-0.10237483	-0.99474589	-0.99474589	0.10237482
2430	6.0837533e-10	4.2613571e-07	-0.10938024	-0.99399998	-0.99399997	0.10938024
2460	6.1994548e-10	4.3933428e-07	-0.11623603	-0.99322162	-0.99322161	0.11623603
2490	6.3426507e-10	4.5309539e-07	-0.12285077	-0.99242516	-0.99242515	0.12285077
2520	6.5431948e-10	4.6766456e-07	-0.12923013	-0.99161463	-0.99161462	0.12923013
2550	6.7286944e-10	4.8179701e-07	-0.13552308	-0.99077419	-0.99077418	0.13552308
2580	6.8909699e-10	4.9487329e-07	-0.14181273	-0.9898935	-0.9898935	0.14181273
