1.35000000000000000000e+03	-9.364e-07	-2.310e-06	-1.414e-08	 3.093e-02	-5.702e-02	-5.145e-03	-5.637e-06	-5.929e-06	 2.507e-07	-5.691e-02	-4.632e-02	 3.101e-03
1.38000000000000000000e+03	-8.748e-07	-2.196e-06	 2.628e-09	 3.147e-02	-5.677e-02	-4.144e-03	-5.702e-06	-5.813e-06	 2.706e-07	-5.655e-02	-4.578e-02	 3.038e-03
1.41000000000000000000e+03	-7.637e-07	-2.137e-06	 1.221e-08	 3.230e-02	-5.646e-02	-3.080e-03	-5.566e-06	-5.912e-06	 2.576e-07	-5.446e-02	-4.707e-02	 2.709e-03
1.44000000000000000000e+03	-7.091e-07	-2.033e-06	 2.269e-08	 3.276e-02	-5.601e-02	-2.077e-03	-5.653e-06	-5.799e-06	 2.524e-07	-5.436e-02	-4.638e-02	 2.491e-03
1.47000000000000000000e+03	-5.864e-07	-2.007e-06	 2.946e-08	 3.367e-02	-5.546e-02	-9.384e-04	-5.434e-06	-6.054e-06	 2.177e-07	-5.156e-02	-4.892e-02	 2.028e-03
1.50000000000000000000e+03	-5.160e-07	-1.936e-06	 3.710e-08	 3.443e-02	-5.469e-02	 1.723e-04	-5.451e-06	-6.112e-06	 1.854e-07	-5.080e-02	-4.971e-02	 1.624e-03
1.53000000000000000000e+03	-4.844e-07	-1.819e-06	 4.157e-08	 3.486e-02	-5.407e-02	 1.204e-03	-5.660e-06	-5.905e-06	 1.376e-07	-5.162e-02	-4.819e-02	 1.127e-03
1.56000000000000000000e+03	-4.350e-07	-1.748e-06	 4.538e-08	 3.530e-02	-5.361e-02	 2.278e-03	-5.783e-06	-5.922e-06	 7.523e-08	-5.164e-02	-4.858e-02	 5.408e-04
1.59000000000000000000e+03	-3.547e-07	-1.721e-06	 5.157e-08	 3.594e-02	-5.283e-02	 3.476e-03	-5.728e-06	-6.239e-06	 7.564e-09	-5.013e-02	-5.148e-02	-5.361e-05
1.62000000000000000000e+03	-3.068e-07	-1.609e-06	 5.199e-08	 3.629e-02	-5.224e-02	 4.587e-03	-5.855e-06	-5.999e-06	-1.015e-07	-5.012e-02	-4.963e-02	-9.453e-04
1.65000000000000000000e+03	-2.365e-07	-1.558e-06	 5.711e-08	 3.679e-02	-5.167e-02	 5.815e-03	-5.847e-06	-6.144e-06	-2.063e-07	-4.897e-02	-5.097e-02	-1.752e-03
1.68000000000000000000e+03	-1.801e-07	-1.479e-06	 6.018e-08	 3.712e-02	-5.117e-02	 7.022e-03	-5.928e-06	-6.064e-06	-3.444e-07	-4.854e-02	-5.042e-02	-2.779e-03
1.71000000000000000000e+03	-1.236e-07	-1.409e-06	 6.469e-08	 3.738e-02	-5.077e-02	 8.250e-03	-6.006e-06	-6.014e-06	-4.989e-07	-4.809e-02	-5.007e-02	-3.882e-03
1.74000000000000000000e+03	-4.518e-08	-1.367e-06	 7.642e-08	 3.760e-02	-4.998e-02	 9.610e-03	-5.866e-06	-6.268e-06	-6.326e-07	-4.588e-02	-5.211e-02	-4.758e-03
1.77000000000000000000e+03	 1.096e-08	-1.305e-06	 8.576e-08	 3.791e-02	-4.936e-02	 1.097e-02	-5.949e-06	-6.298e-06	-8.220e-07	-4.546e-02	-5.232e-02	-6.011e-03
1.80000000000000000000e+03	 5.683e-08	-1.223e-06	 9.331e-08	 3.803e-02	-4.921e-02	 1.227e-02	-6.127e-06	-6.010e-06	-1.067e-06	-4.576e-02	-5.006e-02	-7.632e-03
1.83000000000000000000e+03	 1.273e-07	-1.185e-06	 1.135e-07	 3.798e-02	-4.840e-02	 1.371e-02	-5.964e-06	-6.340e-06	-1.232e-06	-4.344e-02	-5.252e-02	-8.554e-03
1.86000000000000000000e+03	 1.892e-07	-1.137e-06	 1.354e-07	 3.811e-02	-4.743e-02	 1.524e-02	-5.917e-06	-6.629e-06	-1.438e-06	-4.203e-02	-5.457e-02	-9.717e-03
1.89000000000000000000e+03	 2.427e-07	-1.072e-06	 1.574e-07	 3.820e-02	-4.678e-02	 1.678e-02	-5.980e-06	-6.611e-06	-1.713e-06	-4.144e-02	-5.432e-02	-1.131e-02
1.92000000000000000000e+03	 2.977e-07	-1.011e-06	 1.850e-07	 3.818e-02	-4.611e-02	 1.837e-02	-5.982e-06	-6.674e-06	-1.989e-06	-4.041e-02	-5.467e-02	-1.282e-02
1.95000000000000000000e+03	 3.516e-07	-9.530e-07	 2.176e-07	 3.820e-02	-4.533e-02	 2.003e-02	-6.009e-06	-6.830e-06	-2.286e-06	-3.957e-02	-5.568e-02	-1.439e-02
1.98000000000000000000e+03	 4.037e-07	-8.908e-07	 2.551e-07	 3.799e-02	-4.459e-02	 2.170e-02	-5.966e-06	-6.902e-06	-2.589e-06	-3.826e-02	-5.606e-02	-1.591e-02
2.01000000000000000000e+03	 4.570e-07	-8.249e-07	 3.015e-07	 3.772e-02	-4.287e-02	 2.350e-02	-5.763e-06	-7.494e-06	-2.815e-06	-3.585e-02	-5.999e-02	-1.677e-02
2.04000000000000000000e+03	 5.083e-07	-7.599e-07	 3.504e-07	 3.795e-02	-4.264e-02	 2.544e-02	-6.009e-06	-7.239e-06	-3.310e-06	-3.658e-02	-5.810e-02	-1.943e-02
2.07000000000000000000e+03	 5.518e-07	-6.889e-07	 4.052e-07	 3.734e-02	-4.156e-02	 2.719e-02	-5.819e-06	-7.438e-06	-3.601e-06	-3.438e-02	-5.930e-02	-2.058e-02
2.10000000000000000000e+03	 5.975e-07	-6.286e-07	 4.677e-07	 3.705e-02	-4.120e-02	 2.909e-02	-5.813e-06	-7.373e-06	-4.015e-06	-3.348e-02	-5.874e-02	-2.247e-02
2.13000000000000000000e+03	 6.475e-07	-5.887e-07	 5.380e-07	 3.694e-02	-4.171e-02	 3.097e-02	-6.005e-06	-6.990e-06	-4.567e-06	-3.393e-02	-5.615e-02	-2.524e-02
2.16000000000000000000e+03	 6.794e-07	-5.196e-07	 6.054e-07	 3.609e-02	-4.067e-02	 3.251e-02	-5.792e-06	-7.360e-06	-4.846e-06	-3.184e-02	-5.833e-02	-2.616e-02
2.19000000000000000000e+03	 6.901e-07	-4.034e-07	 6.686e-07	 3.474e-02	-3.793e-02	 3.397e-02	-5.234e-06	-8.368e-06	-4.869e-06	-2.763e-02	-6.430e-02	-2.535e-02
2.22000000000000000000e+03	 7.162e-07	-3.182e-07	 7.508e-07	 3.411e-02	-3.654e-02	 3.594e-02	-5.052e-06	-8.615e-06	-5.203e-06	-2.585e-02	-6.544e-02	-2.644e-02
2.25000000000000000000e+03	 7.602e-07	-2.671e-07	 8.539e-07	 3.402e-02	-3.637e-02	 3.822e-02	-5.174e-06	-8.392e-06	-5.809e-06	-2.597e-02	-6.383e-02	-2.915e-02
2.28000000000000000000e+03	 7.647e-07	-1.539e-07	 9.349e-07	 3.285e-02	-3.435e-02	 3.986e-02	-4.812e-06	-8.919e-06	-5.991e-06	-2.321e-02	-6.672e-02	-2.915e-02
2.31000000000000000000e+03	 7.874e-07	-8.074e-08	 1.040e-06	 3.225e-02	-3.356e-02	 4.194e-02	-4.714e-06	-8.943e-06	-6.431e-06	-2.208e-02	-6.664e-02	-3.066e-02
2.34000000000000000000e+03	 7.918e-07	-9.410e-09	 1.137e-06	 3.119e-02	-3.280e-02	 4.365e-02	-4.467e-06	-8.948e-06	-6.724e-06	-2.017e-02	-6.647e-02	-3.126e-02
2.37000000000000000000e+03	 8.249e-07	 2.725e-08	 1.267e-06	 3.086e-02	-3.302e-02	 4.586e-02	-4.519e-06	-8.713e-06	-7.329e-06	-2.003e-02	-6.504e-02	-3.368e-02
2.40000000000000000000e+03	 8.493e-07	 6.668e-08	 1.392e-06	 3.028e-02	-3.310e-02	 4.765e-02	-4.516e-06	-8.549e-06	-7.867e-06	-1.966e-02	-6.400e-02	-3.575e-02
2.43000000000000000000e+03	 8.183e-07	 1.673e-07	 1.460e-06	 2.862e-02	-3.177e-02	 4.835e-02	-4.076e-06	-8.893e-06	-7.850e-06	-1.693e-02	-6.567e-02	-3.466e-02
2.46000000000000000000e+03	 7.965e-07	 2.626e-07	 1.541e-06	 2.734e-02	-3.065e-02	 4.944e-02	-3.739e-06	-9.202e-06	-7.931e-06	-1.482e-02	-6.710e-02	-3.411e-02
2.49000000000000000000e+03	 7.766e-07	 3.154e-07	 1.627e-06	 2.613e-02	-3.028e-02	 5.051e-02	-3.459e-06	-9.171e-06	-8.056e-06	-1.311e-02	-6.663e-02	-3.386e-02
2.52000000000000000000e+03	 7.329e-07	 3.644e-07	 1.680e-06	 2.455e-02	-2.988e-02	 5.100e-02	-3.044e-06	-9.126e-06	-7.930e-06	-1.075e-02	-6.606e-02	-3.224e-02
2.55000000000000000000e+03	 7.213e-07	 4.407e-07	 1.783e-06	 2.371e-02	-2.923e-02	 5.242e-02	-2.857e-06	-9.345e-06	-8.139e-06	-9.606e-03	-6.702e-02	-3.241e-02
2.58000000000000000000e+03	 6.897e-07	 5.609e-07	 1.859e-06	 2.252e-02	-2.762e-02	 5.332e-02	-2.572e-06	-9.784e-06	-8.163e-06	-8.011e-03	-6.899e-02	-3.159e-02
2.61000000000000000000e+03	 6.213e-07	 7.596e-07	 1.875e-06	 2.079e-02	-2.457e-02	 5.355e-02	-2.090e-06	-1.062e-05	-7.788e-06	-5.444e-03	-7.289e-02	-2.859e-02
2.64000000000000000000e+03	 6.148e-07	 8.028e-07	 2.004e-06	 2.012e-02	-2.416e-02	 5.532e-02	-2.010e-06	-1.048e-05	-8.150e-06	-4.958e-03	-7.183e-02	-2.945e-02
2.67000000000000000000e+03	 6.013e-07	 8.196e-07	 2.119e-06	 1.931e-02	-2.420e-02	 5.667e-02	-1.904e-06	-1.020e-05	-8.428e-06	-4.373e-03	-7.018e-02	-2.991e-02
2.70000000000000000000e+03	 5.717e-07	 8.555e-07	 2.200e-06	 1.829e-02	-2.400e-02	 5.748e-02	-1.719e-06	-1.006e-05	-8.496e-06	-3.419e-03	-6.934e-02	-2.930e-02
2.73000000000000000000e+03	 5.561e-07	 8.770e-07	 2.310e-06	 1.754e-02	-2.416e-02	 5.862e-02	-1.614e-06	-9.895e-06	-8.727e-06	-2.883e-03	-6.844e-02	-2.956e-02
2.76000000000000000000e+03	 5.267e-07	 9.412e-07	 2.388e-06	 1.662e-02	-2.365e-02	 5.927e-02	-1.447e-06	-9.971e-06	-8.780e-06	-2.084e-03	-6.866e-02	-2.898e-02
2.79000000000000000000e+03	 4.798e-07	 1.100e-06	 2.425e-06	 1.550e-02	-2.182e-02	 5.954e-02	-1.202e-06	-1.052e-05	-8.615e-06	-9.341e-04	-7.109e-02	-2.730e-02
2.82000000000000000000e+03	 4.366e-07	 1.170e-06	 2.460e-06	 1.441e-02	-2.102e-02	 5.969e-02	-9.974e-07	-1.058e-05	-8.467e-06	-3.810e-05	-7.102e-02	-2.577e-02
2.85000000000000000000e+03	 4.328e-07	 1.110e-06	 2.595e-06	 1.393e-02	-2.214e-02	 6.097e-02	-9.835e-07	-1.005e-05	-8.834e-06	-3.936e-05	-6.828e-02	-2.684e-02
2.88000000000000000000e+03	 4.067e-07	 1.206e-06	 2.675e-06	 1.321e-02	-2.138e-02	 6.164e-02	-8.629e-07	-1.030e-05	-8.908e-06	 4.653e-04	-6.933e-02	-2.645e-02
2.91000000000000000000e+03	 3.748e-07	 1.276e-06	 2.727e-06	 1.240e-02	-2.077e-02	 6.187e-02	-7.294e-07	-1.041e-05	-8.875e-06	 9.859e-04	-6.951e-02	-2.565e-02
2.94000000000000000000e+03	 3.134e-07	 1.478e-06	 2.682e-06	 1.125e-02	-1.850e-02	 6.124e-02	-4.728e-07	-1.109e-05	-8.386e-06	 2.053e-03	-7.233e-02	-2.258e-02
2.97000000000000000000e+03	 3.108e-07	 1.478e-06	 2.835e-06	 1.089e-02	-1.880e-02	 6.273e-02	-4.758e-07	-1.088e-05	-8.810e-06	 1.947e-03	-7.106e-02	-2.390e-02
3.00000000000000000000e+03	 2.770e-07	 1.535e-06	 2.863e-06	 1.011e-02	-1.827e-02	 6.272e-02	-3.548e-07	-1.091e-05	-8.692e-06	 2.369e-03	-7.082e-02	-2.273e-02
3.03000000000000000000e+03	 2.064e-07	 1.826e-06	 2.753e-06	 8.918e-03	-1.504e-02	 6.162e-02	-8.548e-08	-1.191e-05	-7.951e-06	 3.442e-03	-7.500e-02	-1.847e-02
3.06000000000000000000e+03	 1.912e-07	 1.880e-06	 2.863e-06	 8.419e-03	-1.452e-02	 6.275e-02	-4.943e-08	-1.190e-05	-8.168e-06	 3.481e-03	-7.457e-02	-1.868e-02
3.09000000000000000000e+03	 1.512e-07	 2.064e-06	 2.863e-06	 7.604e-03	-1.241e-02	 6.275e-02	 7.869e-08	-1.239e-05	-7.923e-06	 3.902e-03	-7.637e-02	-1.674e-02
3.12000000000000000000e+03	 1.480e-07	 2.059e-06	 3.029e-06	 7.256e-03	-1.253e-02	 6.432e-02	 6.189e-08	-1.213e-05	-8.370e-06	 3.707e-03	-7.490e-02	-1.797e-02
3.15000000000000000000e+03	 1.143e-07	 2.219e-06	 3.042e-06	 6.539e-03	-1.080e-02	 6.434e-02	 1.576e-07	-1.250e-05	-8.194e-06	 3.975e-03	-7.623e-02	-1.636e-02
3.18000000000000000000e+03	 8.229e-08	 2.307e-06	 3.039e-06	 5.823e-03	-9.760e-03	 6.414e-02	 2.399e-07	-1.257e-05	-7.970e-06	 4.158e-03	-7.618e-02	-1.456e-02
3.21000000000000000000e+03	 8.252e-08	 2.229e-06	 3.222e-06	 5.544e-03	-1.077e-02	 6.577e-02	 2.094e-07	-1.206e-05	-8.457e-06	 3.901e-03	-7.384e-02	-1.593e-02
3.24000000000000000000e+03	 6.372e-08	 2.242e-06	 3.282e-06	 5.043e-03	-1.079e-02	 6.606e-02	 2.467e-07	-1.191e-05	-8.477e-06	 3.908e-03	-7.303e-02	-1.532e-02
3.27000000000000000000e+03	 3.224e-08	 2.390e-06	 3.255e-06	 4.411e-03	-9.436e-03	 6.562e-02	 3.274e-07	-1.226e-05	-8.169e-06	 4.080e-03	-7.428e-02	-1.326e-02
3.30000000000000000000e+03	 2.297e-08	 2.394e-06	 3.379e-06	 4.059e-03	-9.600e-03	 6.655e-02	 3.317e-07	-1.209e-05	-8.422e-06	 3.950e-03	-7.337e-02	-1.373e-02
3.33000000000000000000e+03	 1.124e-08	 2.445e-06	 3.484e-06	 3.700e-03	-9.346e-03	 6.725e-02	 3.453e-07	-1.210e-05	-8.612e-06	 3.860e-03	-7.321e-02	-1.399e-02
3.36000000000000000000e+03	-1.415e-08	 2.591e-06	 3.459e-06	 3.176e-03	-8.056e-03	 6.673e-02	 4.007e-07	-1.242e-05	-8.352e-06	 3.912e-03	-7.424e-02	-1.236e-02
3.39000000000000000000e+03	-3.830e-08	 2.720e-06	 3.422e-06	 2.663e-03	-6.887e-03	 6.618e-02	 4.492e-07	-1.268e-05	-8.055e-06	 3.923e-03	-7.491e-02	-1.057e-02
3.42000000000000000000e+03	-6.555e-08	 2.891e-06	 3.323e-06	 2.102e-03	-5.257e-03	 6.518e-02	 5.038e-07	-1.306e-05	-7.552e-06	 3.939e-03	-7.603e-02	-7.865e-03
3.45000000000000000000e+03	-5.912e-08	 2.687e-06	 3.605e-06	 1.974e-03	-7.416e-03	 6.744e-02	 4.576e-07	-1.222e-05	-8.340e-06	 3.616e-03	-7.238e-02	-1.064e-02
3.48000000000000000000e+03	-8.418e-08	 2.973e-06	 3.499e-06	 1.488e-03	-4.966e-03	 6.644e-02	 5.080e-07	-1.301e-05	-7.815e-06	 3.637e-03	-7.529e-02	-7.851e-03
3.51000000000000000000e+03	-8.067e-08	 2.784e-06	 3.772e-06	 1.346e-03	-6.900e-03	 6.842e-02	 4.731e-07	-1.225e-05	-8.572e-06	 3.366e-03	-7.195e-02	-1.058e-02
3.54000000000000000000e+03	-1.127e-07	 3.171e-06	 3.468e-06	 7.594e-04	-3.440e-03	 6.567e-02	 5.386e-07	-1.332e-05	-7.435e-06	 3.406e-03	-7.582e-02	-5.381e-03
3.57000000000000000000e+03	-1.065e-07	 2.968e-06	 3.831e-06	 6.795e-04	-5.557e-03	 6.853e-02	 4.990e-07	-1.254e-05	-8.456e-06	 3.138e-03	-7.252e-02	-9.079e-03
3.60000000000000000000e+03	-1.154e-07	 3.032e-06	 3.903e-06	 4.256e-04	-5.282e-03	 6.881e-02	 5.030e-07	-1.262e-05	-8.549e-06	 3.013e-03	-7.259e-02	-9.056e-03
